customer_id,first_name,middle_name,last_name,email,phone,date_of_birth,gender,nationality,address,city,country,signup_date,active_flag
CUS0000170,Jerry,,Santos,jerrysantos285@yahoo.com,(308) 863-1925,2003-01-09,Male,United States,8025 Maple Dr,Amman,United States,2023-02-03,True
CUS0000171,Carlos,,Hernandez,carlos_hernandez503@gmail.com,9210937158,1970-05-06,Male,Argentina,1153 Sunset Blvd,Houston,Argentina,2024-07-06,True
CUS0000172,Jack,John,Miller,jack.miller@yahoo.com,(001) 331-0139,1991-10-01,Male,Egypt,2355 Maple Dr,Dallas,Egypt,2019-07-24,True
CUS0000173,Eric,,Robinson,eric_robinson265@outlook.com,9985319389,1952-03-10,Male,Brazil,4866 Main St,Hamburg,Brazil,2015-04-11,True
CUS0000174,Freya,Sven,Miller,freyamiller461@gmail.com,6524017903,1963-10-11,Male,United States,7419 Lake Dr,Hong Kong,United States,2021-02-14,True
CUS0000175,Debra,Donna,  Yamamoto  ,debrayamamoto878@outlook.com,776-375-6021,1983-04-11,Female,Egypt,8610 Sunset Blvd,Miami,Egypt,2025-07-10,True
CUS0000176,Samantha,Anna,Roberts,samantha.roberts@yahoo.com,(496) 514-8478,1955-01-13,Female,United States,6676 Lake Dr,Berlin,United States,2025-01-29,True
CUS0000177,Patricia,,Wang,patriciawang@yahoo.com,(633) 730-6921,2008-09-08,Female,Romania,1698 Maple Dr,Boston,Romania,2021-02-27,True
CUS0000178,Scott,Susan,Singh,scott.singh292@mail.com,8074140400,2008-01-23,Male,Israel,5077 2nd St,Oslo,Israel,2023-01-06,True
CUS0000179,Paul,Sofia,Adams,pauladams@outlook.com,437-932-5417,1954-09-23,Male,United States,4423 Elm St,Bucharest,United States,2017-12-15,True
CUS0000180,Larry,Kevin,Torres,larry_torres74@outlook.com,(695) 155-2355,1988-07-13,Male,Morocco,5888 Elm St,Mumbai,Morocco,2021-05-10,False
CUS0000181,Jonathan,,Moore,jonathan_moore326@outlook.com,+16523429185,1989-12-30,Female,South Korea,327 Church St,Brussels,South Korea,2015-04-25,False
CUS0000182,Susan,,Choi,susanchoi800@aol.com,979-082-0697,1956-10-16,Female,Kenya,8947 Main St,Brussels,Kenya,2018-03-25,True
CUS0000183,SHARON,Emma,Hall,sharonhall980@yahoo.com,+16165946002,1958-01-21,Female,Vietnam,5155 River Rd,Toronto,Vietnam,2019-01-23,True
CUS0000184,Kathleen,,Hernandez,kathleen_hernandez447@gmail.com,678-611-8479,1972-07-21,Male,Czech Republic,7772 Oak Ave,Milan,Czech Republic,2024-09-10,True
CUS0000185,Jennifer,,Wilson,jennifer_wilson912@gmail.com,+16732161135,2001-11-17,Male,Ireland,1246 2nd St,San Diego,Ireland,2020-06-16,True
CUS0000186,Chen,,Martinez,chen_martinez@mail.com,+14832310930,1967-05-29,Female,United Kingdom,3654 Sunset Blvd,Philadelphia,United Kingdom,2022-03-28,False
CUS0000187,Sofia,,Watanabe,sofia_watanabe630@mail.com,1086138677,1964-06-08,Male,Turkey,7168 Elm St,Frankfurt,Turkey,2016-09-03,True
CUS0000188,John,,Smith,johnsmith@gmail.com,(250) 060-1346,1954-10-16,Female,Norway,20 2nd St,Stockholm,Norway,2019-01-15,True
CUS0000189,Joseph,Gary,Choi,josephchoi138@aol.com,+14459246426,1957-03-01,Male,Italy,6246 Oak Ave,Cologne,Italy,2020-03-04,True
CUS0000190,Jessica,Priya,Andersson,paul.fernandez@outlook.com,(886) 561-8037,1990-02-15,Female,United Kingdom,6544 Sunset Blvd,Athens,United Kingdom,2025-01-12,True
CUS0000191,Edward,,Lopez,edwardlopez210@outlook.com,+10161366076,1988-09-21,Male,Morocco,65 River Rd,Bangkok,Morocco,2019-05-21,True
CUS0000192,Larry,,Davis,larry.davis@gmail.com,(166) 332-5556,1952-10-11,Male,Germany,9458 Main St,Ho Chi Minh City,Germany,2015-03-05,True
CUS0000193,Mark,Michael,Choi,mark_choi149@yahoo.com,+15136425158,1968-03-08,Male,us,1555 Maple Dr,Vienna,United States,2025-07-21,True
CUS0000194,Wei,Karen,Carter,weicarter@gmail.com,912-169-7762,1997-01-31,Male,Germany,3940 Lake Dr,Rio de Janeiro,Germany,2018-03-06,True
CUS0000195,Emily,,  Park  ,emily_park986@gmail.com,+18691946754,2005-02-07,Prefer not to say,United Kingdom,2803 Park Rd,Barcelona,United Kingdom,2020-02-28,False
CUS0000196,Andrew,Ashley,Choi,andrew_choi140@yahoo.com,9348149722,1962-09-17,Female,Saudi Arabia,5867 2nd St,Johannesburg,Saudi Arabia,2017-03-05,True
CUS0000197,Stephen,Gregory,Smith,stephen.smith809@aol.com,507-203-2978,1986-09-28,Female,United States,9166 Lake Dr,Karachi,United States,2024-08-09,True
CUS0000198,hiro,Robert,Jones,hiro.jones@mail.com,1850900281,1976-01-13,Female,Brazil,9196 Sunset Blvd,Delhi,Brazil,2021-02-27,True
CUS0000199,Sandra,Donald,  Silva  ,sandra_silva@outlook.com,+10601634759,1974-06-22,Male,Poland,2987 River Rd,Madrid,Poland,2021-09-20,True
CUS0000200,Kenneth,,Martinez,kenneth.martinez@gmail.com,+14694601517,1961-07-09,Female,Thailand,640 1st Ave,Auckland,Thailand,2024-05-02,True
CUS0000201,Kenneth,,Johansson,kenneth.johansson@outlook.com,+14734792070,1949-01-02,Male,Czech Republic,9162 Church St,Chennai,Czech Republic,2019-05-10,True
CUS0000202,Sharon,,  Tanaka  ,sharon_tanaka@mail.com,+16725418717,1961-07-18,Female,U.K.,7251 Sunset Blvd,Munich,United Kingdom,2016-04-27,True
CUS0000203,Stephanie,Anthony,hill,stephaniehill921@mail.com,168-586-2422,1957-06-03,Male,New Zealand,5859 Oak Ave,Seoul,New Zealand,2026-05-05,True
CUS0000204,Carlos,,Thompson,carlos.thompson412@outlook.com,4965631185,1974-01-18,Female,China,971 Sunset Blvd,Johannesburg,China,2021-01-31,True
CUS0000205,Sarah,,Diaz,sarah.diaz418@aol.com,206-174-4579,1982-03-02,Prefer not to say,Turkey,511 Oak Ave,Reykjavik,Turkey,2022-02-20,True
CUS0000206, Ronald,James,King,ronald.king@yahoo.com,8527064009,1959-02-18,Male,Germany,3396 Elm St,Berlin,Germany,2017-03-27,True
CUS0000207,Donald,Sandra,Martin,donaldmartin@outlook.com,(100) 544-0134,1975-09-09,Male,Germany,826 Lake Dr,Tunis,Germany,2016-03-03,True
CUS0000208,  Anna  ,,Campbell,anna_campbell@mail.com,+12190946344,1952-10-01,Male,United States,8548 Sunset Blvd,Dallas,United States,2022-12-06,True
CUS0000209,JANET,,Clark,janet_clark@outlook.com,3624251563,1959-02-04,Female,United States,3703 Highland Ave,Hong Kong,United States,2023-08-20,True
CUS0000210,Sofia,,Ali,sofia.ali@gmail.com,224-855-6045,1949-11-19,Male,India,9293 Church St,Miami,India,2020-02-16,True
CUS0000211,Edward,Samuel,Fernandez,edward_fernandez@aol.com,763-627-5695,2005-08-03,Male,United States,6588 1st Ave,Rio de Janeiro,United States,2015-03-14,True
CUS0000212,ashley,, Anderson,ashley.anderson493@mail.com,6020597306,1991-08-17,Male,United Kingdom,7072 Sunset Blvd,Melbourne,United Kingdom,2017-05-24,True
CUS0000213,Ana,,Martin,ana.martin210@yahoo.com,372-490-0568,1959-06-09,Female,Germany,471 Highland Ave,Karachi,Germany,2015-10-26,True
CUS0000214,Barbara,James,  Tanaka  ,barbara_tanaka@mail.com,2645554949,2001-07-09,Female,Ireland,3474 Oak Ave,Tunis,Ireland,2017-11-11,True
CUS0000215,Jessica,,Kowalski,jessicakowalski846@mail.com,+15454994123,1951-06-28,Male,United States,199 Main St,Edinburgh,United States,2019-07-30,False
CUS0000216,Carlos,William,Rossi,carlos_rossi@gmail.com,1375638949,1963-12-18,Female,China,8243 River Rd,Cairo,China,2015-09-20,False
CUS0000217,Ahmed,, Lopez,ahmed_lopez505@yahoo.com,+14133453996,1983-08-31,Female,Sweden,3733 Lake Dr,Paris,Sweden,2022-10-02,True
CUS0000218,Angela,Jennifer,Davis,angela_davis279@mail.com,+11159549231,1997-01-13,Female,Italy,6693 River Rd,Las Vegas,Italy,2024-06-18,True
CUS0000219,Donna,,White,donna_white492@gmail.com,(308) 774-1596,1985-10-30,Prefer not to say,Morocco,7728 Park Rd,Nairobi,Morocco,2024-05-19,True
CUS0000220,Ana,,Rodriguez,ana_rodriguez976@gmail.com,5412413713,1981-08-19,Male,New Zealand,7739 Highland Ave,Amsterdam,New Zealand,2022-01-04,True
CUS0000221,Carlos,,Hill,carloshill743@yahoo.com,2777115822,1979-03-06,Male,Spain,3235 2nd St,Abu Dhabi,Spain,2025-09-06,True
CUS0000222,Hiro,,Khan,hiro_khan310@mail.com,9801899105,1955-11-20,Female,Egypt,3229 Main St,Mexico City,Egypt,2022-02-13,True
CUS0000223,  Patrick  ,,Ali,patrick.ali@aol.com,5711276077,1972-12-29,Male,Australia,7759 Elm St,Istanbul,Australia,2023-01-09,True
CUS0000224,Anna,,Nguyen,annanguyen@gmail.com,881-792-3009,2000-11-09,Male,United Kingdom,1650 Elm St,Budapest,United Kingdom,2019-06-17,True
CUS0000225,Brian,Emily,Robinson,brianrobinson922@aol.com,(875) 539-8210,2008-04-25,Female,Sweden,3921 1st Ave,Barcelona,Sweden,2022-03-20,True
CUS0000226,Jeffrey,,Torres,jeffreytorres@gmail.com,781-363-8565,1946-03-12,Male,New Zealand,2356 Sunset Blvd,Mexico City,New Zealand,2020-07-20,True
CUS0000227,Shirley,Laura,Khan,shirley_khan@mail.com,1661242408,2003-12-23,Male,United States,6837 Oak Ave,St. Petersburg,United States,2025-05-29,True
CUS0000228,Laura,Deborah,Moore,laura_moore940@yahoo.com,(916) 930-8101,1993-02-28,Female,Portugal,4851 Oak Ave,Johannesburg,Portugal,2018-05-20,True
CUS0000229,Yuki,,  Smith  ,yukismith@aol.com,+18310278133,2007-01-24,Female,Canada,7622 Main St,Berlin,Canada,2019-03-16,True
CUS0000230,Karen,,Khan,karen.khan@aol.com,+17417352922,1988-01-06,Prefer not to say,United States,6383 2nd St,Boston,United States,2021-05-11,True
CUS0000231,Elizabeth,Elizabeth,Kim,elizabeth_kim@yahoo.com,625-734-2814,1992-05-21,Female,Germany,319 Church St,Hanoi,Germany,2022-02-24,True
CUS0000232,Jason,Kenneth,Martinez,jason.martinez@aol.com,0422387339,1962-03-18,Female,Philippines,2649 Elm St,Hamburg,Philippines,2015-06-21,True
CUS0000233,Matthew,,Carter,matthewcarter@mail.com,(556) 795-5381,2006-06-27,Male,United Arab Emirates,2359 Elm St,Nice,United Arab Emirates,2022-03-15,True
CUS0000234,Jerry,,Robinson,jerry_robinson@gmail.com,+11578363588,1966-05-29,Male,France,1678 Church St,Tel Aviv,France,2022-05-14,True
CUS0000235,Wei,Shirley,Yamamoto,weiyamamoto@yahoo.com,+11100032349,1996-12-31,Male,Vietnam,952 Oak Ave,Oslo,Vietnam,2024-08-27,False
CUS0000236,Sven,Christopher,Ali,sven.ali656@mail.com,(496) 164-7070,1979-03-20,Male,United States,4495 Main St,Johannesburg,United States,2015-07-23,True
CUS0000237,George,,Hill,george.hill@outlook.com,(900) 996-5124,2004-07-21,Other,Canada,7034 Sunset Blvd,Dallas,Canada,2018-06-01,True
CUS0000238,Ana,,Fernandez,ashleydiaz10@yahoo.com,168-984-0446,1979-04-13,Other,Switzerland,4241 Church St,Lima,Switzerland,2016-04-17,True
CUS0000239,Richard,Kevin,Khan,richard_khan@aol.com,(843) 680-3486,1976-12-03,Female,France,340 Maple Dr,Riyadh,France,2022-10-06,True
CUS0000240,Ana,Pamela,TAYLOR,ana.taylor@yahoo.com,531-702-5228,2007-09-13,Female,Belgium,6021 1st Ave,Oslo,Belgium,2015-03-25,True
CUS0000241,  Sandra  ,,Roberts,sandra.roberts@gmail.com,4627068806,1978-07-28,Female,United Kingdom,8121 Park Rd,Melbourne,United Kingdom,2022-12-29,True
CUS0000242,John,,Kim,john_kim420@yahoo.com,(372) 867-2223,1994-11-24,Female,United States,5443 Main St,Philadelphia,United States,2020-08-09,True
CUS0000243,Heather,,Costa,heather.costa669@aol.com,8385415537,1994-01-01,Female,Romania,3516 Sunset Blvd,Lyon,Romania,2022-09-26,False
CUS0000244,  Kathleen  ,Joshua,Garcia,kathleen_garcia941@outlook.com,(726) 326-8900,1966-01-10,Male,Argentina,5904 1st Ave,Riyadh,Argentina,2017-05-31,True
CUS0000245,Deborah,,YAMAMOTO,deborah.yamamoto122@aol.com,+14840353462,1975-09-13,Male,Taiwan,8273 2nd St,Jakarta,Taiwan,2015-08-20,True
CUS0000246,Matthew,,Perez,matthew_perez@mail.com,378-941-7625,1982-02-07,Female,Japan,1456 Lake Dr,Dubai,Japan,2017-05-08,True
CUS0000247,Deborah,,Green,deborah.green493@outlook.com,+11319746708,1975-01-06,Female,Colombia,8587 Sunset Blvd,Manchester,Colombia,2023-09-04,True
CUS0000248,Brenda,Jacob,Davis,brenda.davis@yahoo.com,+17840568998,1946-09-14,Male,Switzerland,9909 Maple Dr,Chennai,Switzerland,2021-02-19,True
CUS0000249,Sarah,,Wilson,sarah.wilson764@yahoo.com,(898) 223-4722,1947-12-13,Male,Singapore,9413 Lake Dr,Frankfurt,Singapore,2022-02-12,True
CUS0000250,Diego,Emily,Johansson,diego.johansson@mail.com,4442123156,1983-02-02,Female,United States,2743 Park Rd,Delhi,United States,2021-08-20,True
CUS0000251,Gregory,,Muller,gregory.muller@gmail.com,9349639664,1977-08-26,Female,India,1243 Park Rd,Dubai,India,2024-01-01,True
CUS0000252,FATIMA,Diego,King,fatima.king534@gmail.com,(778) 199-1989,1996-05-27,Female,Chile,4732 Oak Ave,London,Chile,2015-01-09,True
CUS0000253,Jennifer,,  Miller  ,jennifermiller@aol.com,2614061586,2004-01-10,Male,Vietnam,3719 Main St,Bogota,Vietnam,2017-11-05,True
CUS0000254,  Yuki  ,Gregory,Watanabe,yuki.watanabe@mail.com,+14381402327,2006-11-03,Male,United Kingdom,6425 Sunset Blvd,Buenos Aires,United Kingdom,2021-01-26,True
CUS0000255,Yuki,,Wilson,yuki_wilson@aol.com,(904) 831-3671,1981-10-21,Male,Germany,9486 Maple Dr,Reykjavik,Germany,2017-01-30,True
CUS0000256,Carol,,Brown,carol_brown227@yahoo.com,(605) 393-5681,1962-06-13,Male,Morocco,3800 Elm St,Stockholm,Morocco,2019-10-28,True
CUS0000257,Jonathan,,Martin,jonathan_martin349@aol.com,9238204190,1985-08-19,Female,New Zealand,8846 Elm St,Madrid,New Zealand,2022-11-03,True
CUS0000258,Jacob,,Kumar,jacob_kumar615@aol.com,3724454413,2000-09-28,Other,Germany,7927 2nd St,Calgary,Germany,2016-08-22,True
CUS0000259,Heather,,White,heather_white592@outlook.com,1557401442,1990-11-11,Female,Turkey,4353 Highland Ave,Copenhagen,Turkey,2019-07-14,True
CUS0000260,Dorothy,, Adams,dorothy_adams@outlook.com,892-864-1934,1966-05-25,Male,United States,8654 Park Rd,Portland,United States,2018-09-21,True
CUS0000261,Liam,Priya,Martinez,liammartinez733@yahoo.com,+11374043174,2006-12-30,Female,Austria,4699 2nd St,Melbourne,Austria,2026-04-23,True
CUS0000262,Eric,Dennis,KUMAR,eric_kumar45@outlook.com,620-943-6805,1972-02-28,Female,New Zealand,6002 Lake Dr,Warsaw,New Zealand,2017-11-20,False
CUS0000263,James,,Pereira,jamespereira341@yahoo.com,+18375034687,1982-07-10,Male,Canada,7948 Maple Dr,Taipei,Canada,2018-12-23,True
CUS0000264,Andrew,Hiro,Pereira,andrewpereira@mail.com,+11039550485,1999-07-10,Male,Germany,4127 Oak Ave,Colombo,Germany,2021-12-13,True
CUS0000265,Sarah,,Yamamoto,sarah_yamamoto925@aol.com,4602205810,1993-09-28,Male,Germany,7423 Park Rd,Rio de Janeiro,Germany,2024-06-10,True
CUS0000266,Maria,Jennifer,Pereira,maria.pereira@aol.com,574-497-7165,2002-07-07,Male,Chile,1507 1st Ave,Zagreb,Chile,2024-08-31,True
CUS0000267,Deborah,,Kowalski,deborahkowalski743@aol.com,5963808892,1964-11-12,Female,Greece,9948 Elm St,Berlin,Greece,2020-07-14,True
CUS0000268,Sharon,,Johansson,sharonjohansson@gmail.com,(848) 547-5140,1983-10-20,Other,Norway,4700 Church St,Toronto,Norway,2025-09-28,True
CUS0000269,Kevin,Sarah,Schmidt,kevin_schmidt420@mail.com,+13053380596,1959-08-05,Female,United States,9721 Church St,Houston,United States,2019-03-21,True
CUS0000270,Frank,,Taylor,frank.taylor178@mail.com,+17484031058,1989-07-11,Female,Ireland,1590 Park Rd,Frankfurt,Ireland,2017-08-24,True
CUS0000271,Freya,,anderson,carolyoung@outlook.com,+16389905386,2005-12-27,Male,Sweden,2447 Church St,Las Vegas,Sweden,2015-01-12,True
CUS0000272,Hiro,Daniel,Schmidt,hiro.schmidt@outlook.com,(947) 480-9047,1953-01-14,Female,USA,644 Lake Dr,Chicago,United States,2021-04-21,True
CUS0000273,Sven,,Thompson,sven.thompson418@aol.com,6007164627,1945-07-20,Female,Saudi Arabia,874 Elm St,Milan,Saudi Arabia,2023-05-21,True
CUS0000274,Kimberly,Benjamin,Oliveira,kimberlyoliveira351@aol.com,(765) 319-4695,1974-05-15,Female,United States,3558 River Rd,Seattle,United States,2015-12-17,True
CUS0000275,Emma,Debra,Wang,emma.wang@yahoo.com,+15117397833,1975-11-17,Female,Bangladesh,3867 2nd St,Istanbul,Bangladesh,2023-05-21,True
CUS0000276,Justin,,Ramirez,justin_ramirez@outlook.com,(554) 182-2870,1951-08-05,Female,Colombia,5209 Sunset Blvd,Denver,Colombia,2026-01-28,True
CUS0000277,Andrew,, Nelson,andrewnelson994@mail.com,216-441-2902,1982-07-07,Male,Germany,7 Sunset Blvd,San Diego,Germany,2019-05-17,True
CUS0000278,Wei,Priya,Ramirez,wei.ramirez650@aol.com,+16931944126,1973-10-24,Male,United States,5474 Elm St,Orlando,United States,2026-05-14,True
CUS0000279,Liam,Carolyn, Jackson,liam_jackson@yahoo.com,742-289-7925,1969-10-30,Male,Germany,7267 Maple Dr,Bogota,Germany,2021-08-29,True
CUS0000280,Carlos,Robert,Hill,carloshill192@gmail.com,174-370-3651,1992-02-21,Male,Ireland,4180 1st Ave,Taipei,Ireland,2018-01-22,True
CUS0000281,Sven,,Mitchell,svenmitchell@gmail.com,(075) 466-4723,1962-08-10,Female,India,1068 Main St,Houston,India,2026-01-22,True
CUS0000282,karen,Kathleen,Kumar,karen.kumar632@yahoo.com,082-254-5341,1980-12-05,Female,Spain,3039 Highland Ave,Rome,Spain,2017-04-19,True
CUS0000283,Sarah,,Ramirez,sarah.ramirez397@yahoo.com,865-321-3283,2000-07-04,Female,China,4828 Maple Dr,Ottawa,China,2022-12-28,True
CUS0000284,Samantha,,Martin,samanthamartin@aol.com,521-917-5287,2001-10-29,Male,United States,9695 Oak Ave,Reykjavik,United States,2016-01-30,True
CUS0000285,Debra,,gonzalez,debra_gonzalez@outlook.com,838-989-9530,1995-02-24,Female,Canada,7503 Lake Dr,Auckland,Canada,2023-02-16,True
CUS0000286,Edward,Diego,Gonzalez,edward_gonzalez895@yahoo.com,+15516918259,1973-07-19,Female,Portugal,4894 Main St,Johannesburg,Portugal,2016-12-10,True
CUS0000287,Karen,Cynthia, Campbell,karencampbell77@yahoo.com,(506) 017-4655,1961-02-25,Male,Italy,3305 1st Ave,Bogota,Italy,2017-06-18,True
CUS0000288,Paul,Noah,Thompson,paul_thompson@outlook.com,579-014-5369,1973-11-23,Female,Iceland,2872 1st Ave,Warsaw,Iceland,2019-04-16,False
CUS0000289, Jessica,Laura,Roberts,jessicaroberts@yahoo.com,+17126012754,2003-06-30,Female,Turkey,6084 Park Rd,Sydney,Turkey,2024-09-21,True
CUS0000290,Charles,,Patel,charles.patel@yahoo.com,(434) 444-3054,1957-03-01,Other,Colombia,459 1st Ave,Barcelona,Colombia,2016-02-05,False
CUS0000291,  Daniel  ,Elizabeth,Johansson,daniel.johansson@outlook.com,+10251702450,1954-06-20,Male,India,1387 Sunset Blvd,Amsterdam,India,2023-07-21,False
CUS0000292,stephen,,Brown,stephen_brown@aol.com,(009) 569-3937,1983-09-19,Female,United States,4913 Lake Dr,Phoenix,United States,2023-08-27,True
CUS0000293,Kathleen,,Watanabe,kathleen.watanabe802@outlook.com,+19794204107,1967-11-02,Female,us,8482 Park Rd,Santiago,United States,2017-07-27,True
CUS0000294,Kenneth,Brian,Choi,kenneth.choi@aol.com,+10802301097,2001-08-09,Male,Ireland,8377 Lake Dr,Jakarta,Ireland,2015-03-25,True
CUS0000295,Shirley,,Torres,shirley.torres@gmail.com,4169996983,1958-02-11,Female,United States,682 1st Ave,Auckland,United States,2022-08-05,True
CUS0000296,Benjamin,Carolyn,Hall,benjamin.hall633@yahoo.com,(344) 771-6416,1971-09-07,Male,Argentina,5009 Highland Ave,Beijing,Argentina,2016-12-19,True
CUS0000297,Barbara,,  Park  ,barbara.park@mail.com,+16654278674,1950-04-19,Male,Portugal,9045 Oak Ave,Tel Aviv,Portugal,2019-05-03,True
CUS0000298,Dorothy,,RODRIGUEZ,dorothy.rodriguez689@yahoo.com,3134225873,1963-08-23,Female,United States,7522 Sunset Blvd,Chicago,United States,2022-08-10,True
CUS0000299,Matthew,,OLIVEIRA,matthewoliveira@mail.com,+15085544124,1982-03-06,Other,Russia,3138 Church St,Chicago,Russia,2018-10-23,True
CUS0000300,James,,Ali,james.ali@gmail.com,726-889-0396,1952-06-25,Female,Sweden,1760 Sunset Blvd,Cologne,Sweden,2021-10-12,True
CUS0000301,Susan,Nancy,Khan,susankhan456@outlook.com,044-584-4456,2000-04-10,Male,United Kingdom,9298 Oak Ave,Orlando,United Kingdom,2016-10-21,True
CUS0000302,Patrick,Yuki,Thompson,patrick.thompson363@outlook.com,952-721-2748,1951-09-11,Male,Russia,4823 Lake Dr,Barcelona,Russia,2016-08-06,True
CUS0000303,Fatima,,Diaz,fatimadiaz@aol.com,(449) 016-7747,1948-07-13,Female,New Zealand,3155 Oak Ave,Brussels,New Zealand,2022-09-20,True
CUS0000304,Karen,,Rossi,karen_rossi184@gmail.com,662-821-6157,1984-07-14,Female,Jordan,1306 Maple Dr,Bogota,Jordan,2019-07-01,True
CUS0000305,Patrick,Michael,  Santos  ,patrick_santos878@outlook.com,720-110-0689,2004-08-24,Female,Norway,7568 Oak Ave,Barcelona,Norway,2026-05-12,True
CUS0000306,Donald,,Suzuki,donald.suzuki@mail.com,8636816751,1992-09-13,Female,Hungary,6824 Lake Dr,Chicago,Hungary,2016-10-18,True
CUS0000307,Thomas,Edward,Wang,thomaswang223@outlook.com,+17812580192,1970-02-05,Female,Bangladesh,9314 Elm St,Hamburg,Bangladesh,2015-09-27,True
CUS0000308,Mark,,GREEN,markgreen859@gmail.com,8711628145,1955-05-25,Female,United Arab Emirates,9742 Church St,Miami,United Arab Emirates,2020-09-11,True
CUS0000309,Liam,,Walker,liam.walker@gmail.com,1104722427,1977-12-20,Male,Chile,5167 Church St,Warsaw,Chile,2018-01-01,False
CUS0000310,Michelle,Donald,Anderson,michelle.anderson174@outlook.com,+16155440458,1980-04-13,Female,Belgium,6506 2nd St,Tunis,Belgium,2019-06-24,True
CUS0000311,Raymond,,Brown,raymond_brown971@outlook.com,+13783941407,1989-12-21,Male,Canada,8799 Sunset Blvd,Vienna,Canada,2015-09-21,True
CUS0000312,Ryan,Olga,Nguyen,ryan.nguyen466@yahoo.com,869-741-4157,2004-05-04,Female,Canada,3670 Elm St,Johannesburg,Canada,2023-10-18,True
CUS0000313,Edward,,Mitchell,edward.mitchell738@yahoo.com,336-334-4049,1959-09-29,Female,Qatar,3102 Highland Ave,Tunis,Qatar,2019-05-19,True
CUS0000314,Maria,,Rivera,mariarivera@yahoo.com,901-673-1358,1983-04-07,Male,Thailand,6278 Main St,Vancouver,Thailand,2017-09-09,True
CUS0000315,Sven,Margaret,Nguyen,sven_nguyen@yahoo.com,844-237-4364,2002-02-02,Female,Australia,3676 Lake Dr,Reykjavik,Australia,2020-12-14,True
CUS0000316,BRANDON,Mark,Lewis,brandonlewis864@aol.com,507-498-0235,1974-02-14,Male,Netherlands,8062 Main St,Tunis,Netherlands,2024-01-15,True
CUS0000317,Wei,Carlos,ALLEN,wei_allen740@outlook.com,4304438230,1968-09-07,Male,Belgium,4432 1st Ave,Tel Aviv,Belgium,2024-09-24,True
